"","DATE","STATE","EVTYPE","FATALITIES","INJURIES","PROPDMG","PROPDMGEXP","CROPDMG","CROPDMGEXP","SHORTDATE","PROPDMG_TOTAL","CROPDMG_TOTAL","DAMAGES"
"634701",2006-06-12,"OR","STORM",0,1,0,"",0,"",2006-06-01,0,0,0
"634709",2006-06-19,"OR","FIRE",0,3,500,"K",0,"",2006-06-01,0.5,0,0.5
"634966",2006-01-18,"PA","WIND",0,1,200,"K",0,"",2006-01-01,0.2,0,0.2
"635106",2006-05-31,"PA","STORM",0,1,0,"",0,"",2006-05-01,0,0,0
"635525",2006-07-18,"PA","WIND",2,1,0,"",0,"",2006-07-01,0,0,0
"635527",2006-07-18,"PA","WIND",0,1,0,"",0,"",2006-07-01,0,0,0
"635541",2006-07-20,"PA","WIND",0,1,20,"K",0,"",2006-07-01,0.02,0,0.02
"635548",2006-07-21,"PA","STORM",0,1,0,"",0,"",2006-07-01,0,0,0
"635601",2006-08-01,"PA","HEAT",24,40,0,"",0,"",2006-08-01,0,0,0
"635878",2006-12-01,"PA","TORNADO",0,5,1,"M",0,"K",2006-12-01,1,0,1
"635892",2006-12-01,"PA","WIND",0,1,0,"K",0,"K",2006-12-01,0,0,0
"635914",2006-01-21,"RI","WIND",0,2,50,"K",0,"",2006-01-01,0.05,0,0.05
"635951",2006-12-01,"RI","WIND",0,1,10,"K",0,"K",2006-12-01,0.01,0,0.01
"635957",2006-01-02,"SC","WIND",0,2,5,"K",0,"",2006-01-01,0.005,0,0.005
"635967",2006-01-13,"SC","TORNADO",0,18,500,"K",0,"",2006-01-01,0.5,0,0.5
"636050",2006-04-08,"SC","TORNADO",0,1,0,"",0,"",2006-04-01,0,0,0
"636071",2006-04-08,"SC","WIND",0,2,0,"",0,"",2006-04-01,0,0,0
"636291",2006-05-14,"SC","TORNADO",0,1,400,"K",0,"",2006-05-01,0.4,0,0.4
"636573",2006-05-27,"SC","STORM",0,1,0,"",0,"",2006-05-01,0,0,0
"636594",2006-06-04,"SC","STORM",0,9,0,"",0,"",2006-06-01,0,0,0
"636635",2006-06-12,"SC","STORM",0,1,200,"K",0,"",2006-06-01,0.2,0,0.2
"636642",2006-06-13,"SC","TORNADO",0,1,20,"K",0,"",2006-06-01,0.02,0,0.02
"636831",2006-07-28,"SC","WIND",0,1,10,"K",0,"",2006-07-01,0.01,0,0.01
"636851",2006-07-28,"SC","WIND",0,1,0,"",0,"",2006-07-01,0,0,0
"636934",2006-08-10,"SC","WIND",0,2,25,"K",0,"",2006-08-01,0.025,0,0.025
"636936",2006-08-10,"SC","WIND",0,1,50,"K",0,"",2006-08-01,0.05,0,0.05
"636957",2006-08-24,"SC","FLOOD",0,3,0,"",0,"",2006-08-01,0,0,0
"636994",2006-04-02,"TN","TORNADO",6,42,25,"M",0,"",2006-04-01,25,0,25
"637004",2006-04-02,"TN","TORNADO",0,2,500,"K",0,"",2006-04-01,0.5,0,0.5
"637044",2006-04-07,"TN","TORNADO",0,5,2,"M",0,"",2006-04-01,2,0,2
"637164",2006-04-17,"SD","WIND",1,5,20,"K",0,"",2006-04-01,0.02,0,0.02
"637831",2006-08-18,"SD","WIND",0,1,500,"K",0,"",2006-08-01,0.5,0,0.5
"637897",2006-08-24,"SD","TORNADO",0,1,0,"",0,"",2006-08-01,0,0,0
"637912",2006-08-24,"SD","TORNADO",0,2,15,"M",0,"",2006-08-01,15,0,15
"638047",2006-01-13,"TN","STORM",0,1,0,"K",0,"",2006-01-01,0,0,0
"638162",2006-04-02,"TN","WIND",0,1,20,"K",0,"",2006-04-01,0.02,0,0.02
"638176",2006-04-02,"TN","TORNADO",16,70,20,"M",0,"",2006-04-01,20,0,20
"638183",2006-04-02,"TN","TORNADO",2,6,15,"M",0,"",2006-04-01,15,0,15
"638204",2006-04-02,"TN","TORNADO",0,2,200,"K",0,"",2006-04-01,0.2,0,0.2
"638295",2006-04-07,"TN","TORNADO",0,7,10,"M",0,"",2006-04-01,10,0,10
"638297",2006-04-07,"TN","TORNADO",7,121,69,"M",0,"",2006-04-01,69,0,69
"638318",2006-04-07,"TN","STORM",0,1,0,"",0,"",2006-04-01,0,0,0
"638351",2006-04-07,"TN","TORNADO",0,4,4,"M",0,"",2006-04-01,4,0,4
"638787",2006-05-27,"TN","STORM",0,1,0.01,"K",0,"",2006-05-01,1e-05,0,1e-05
"638796",2006-05-30,"TN","STORM",1,1,0.01,"K",0,"",2006-05-01,1e-05,0,1e-05
"638934",2006-06-23,"TN","STORM",0,1,0,"",0,"",2006-06-01,0,0,0
"639017",2006-07-21,"TN","WIND",1,3,10,"K",0,"",2006-07-01,0.01,0,0.01
"639044",2006-07-21,"TN","WIND",0,1,1,"K",0,"",2006-07-01,0.001,0,0.001
"639093",2006-01-01,"TX","FIRE",0,6,10.8,"M",0,"",2006-01-01,10.8,0,10.8
"639095",2006-01-01,"TX","WIND",0,1,35,"K",0,"",2006-01-01,0.035,0,0.035
"639096",2006-01-01,"TX","WIND",1,3,87,"K",0,"",2006-01-01,0.087,0,0.087
"639098",2006-01-01,"TX","FIRE",0,1,15,"K",1.3,"M",2006-01-01,0.015,1.3,1.3
"639099",2006-01-01,"TX","FIRE",0,3,325,"K",0,"",2006-01-01,0.325,0,0.325
"639343",2006-01-01,"TX","FIRE",0,1,0,"",0,"",2006-01-01,0,0,0
"639344",2006-01-01,"TX","FIRE",0,1,0,"",0,"",2006-01-01,0,0,0
"639357",2006-01-17,"TX","WIND",1,1,40,"K",0,"",2006-01-01,0.04,0,0.04
"639409",2006-03-08,"TX","WIND",0,1,30,"K",0,"",2006-03-01,0.03,0,0.03
"639436",2006-03-12,"TX","FIRE",12,8,49.9,"M",45.4,"M",2006-03-01,49.9,45.4,45.4
"639520",2006-03-20,"TX","WIND",1,9,200,"K",0,"",2006-03-01,0.2,0,0.2
"639614",2006-04-06,"TX","FIRE",0,1,0,"",0,"",2006-04-01,0,0,0
"639629",2006-04-06,"TX","FIRE",0,1,6,"K",0,"",2006-04-01,0.006,0,0.006
"639638",2006-04-11,"TX","FIRE",0,2,0,"",90,"M",2006-04-01,0,90,90
"639645",2006-04-15,"TX","FIRE",0,3,100,"K",0,"",2006-04-01,0.1,0,0.1
"639702",2006-04-20,"TX","STORM",0,1,100,"M",0,"",2006-04-01,100,0,100
"639731",2006-04-20,"TX","WIND",0,4,1,"M",0,"",2006-04-01,1,0,1
"640051",2006-04-29,"TX","TORNADO",0,4,100,"K",0,"",2006-04-01,0.1,0,0.1
"640351",2006-05-05,"TX","STORM",0,1,5,"K",0,"",2006-05-01,0.005,0,0.005
"640389",2006-05-05,"TX","WIND",0,1,350,"K",0,"",2006-05-01,0.35,0,0.35
"640586",2006-05-09,"TX","TORNADO",0,1,5.7,"M",0,"",2006-05-01,5.7,0,5.7
"640603",2006-05-09,"TX","TORNADO",2,6,1,"M",0,"",2006-05-01,1,0,1
"640604",2006-05-09,"TX","TORNADO",1,4,500,"K",0,"",2006-05-01,0.5,0,0.5
"640844",2006-05-14,"TX","FLOOD",0,2,35,"K",0,"",2006-05-01,0.035,0,0.035
"640849",2006-05-20,"TX","FIRE",0,4,100,"K",0,"",2006-05-01,0.1,0,0.1
"641264",2006-06-30,"TX","STORM",0,2,0,"",0,"",2006-06-01,0,0,0
"641271",2006-07-01,"TX","WIND",0,10,0,"",0,"",2006-07-01,0,0,0
"641314",2006-07-11,"TX","WIND",0,2,300,"K",0,"",2006-07-01,0.3,0,0.3
"641459",2006-08-15,"TX","HEAT",0,2,0,"",0,"",2006-08-01,0,0,0
"641484",2006-08-19,"TX","WIND",0,4,32,"K",0,"",2006-08-01,0.032,0,0.032
"641650",2006-09-14,"TX","WIND",0,1,6,"K",0,"",2006-09-01,0.006,0,0.006
"641771",2006-10-16,"TX","TORNADO",0,1,22,"K",0,"K",2006-10-01,0.022,0,0.022
"641904",2006-11-15,"TX","WIND",0,1,35,"K",0,"K",2006-11-01,0.035,0,0.035
"642008",2006-12-29,"TX","TORNADO",1,20,1,"M",0,"K",2006-12-01,1,0,1
"642016",2006-12-29,"TX","TORNADO",0,3,750,"K",0,"K",2006-12-01,0.75,0,0.75
"642017",2006-12-29,"TX","TORNADO",0,3,2.75,"M",0,"K",2006-12-01,2.75,0,2.75
"642025",2006-12-29,"TX","TORNADO",0,12,2,"M",0,"K",2006-12-01,2,0,2
"642182",2006-07-26,"UT","WIND",0,2,50,"K",0,"",2006-07-01,0.05,0,0.05
"642184",2006-07-30,"UT","FLOOD",2,1,0,"",0,"",2006-07-01,0,0,0
"642319",2006-02-17,"VT","WIND",0,1,0,"",0,"",2006-02-01,0,0,0
"642437",2006-07-18,"VT","WIND",0,12,35,"K",0,"",2006-07-01,0.035,0,0.035
"642485",2006-01-11,"VA","TORNADO",0,2,20,"K",0,"",2006-01-01,0.02,0,0.02
"642512",2006-02-04,"VA","TORNADO",0,1,94.5,"K",0,"",2006-02-01,0.0945,0,0.0945
"642531",2006-03-02,"VA","FIRE",0,2,0,"",0,"",2006-03-01,0,0,0
"642605",2006-04-07,"VA","WIND",0,1,20,"K",0,"",2006-04-01,0.02,0,0.02
"642860",2006-06-25,"VA","FLOOD",1,1,50,"K",0,"",2006-06-01,0.05,0,0.05
"642954",2006-07-02,"VA","WIND",0,2,5,"M",0,"",2006-07-01,5,0,5
"643393",2006-11-12,"VA","WIND",0,2,300,"K",0,"K",2006-11-01,0.3,0,0.3
"643501",2006-02-01,"WA","COLD",0,3,0,"",0,"",2006-02-01,0,0,0
"643503",2006-02-03,"WA","WIND",0,1,7.5,"M",0,"",2006-02-01,7.5,0,7.5
"643515",2006-02-17,"WA","WIND",0,1,1.2,"M",0,"",2006-02-01,1.2,0,1.2
"643530",2006-03-19,"WA","AVALANCHE",1,1,0,"",0,"",2006-03-01,0,0,0
"643573",2006-06-12,"WA","AVALANCHE",0,2,0,"",0,"",2006-06-01,0,0,0
"643624",2006-07-06,"WA","STORM",0,1,0,"",0,"",2006-07-01,0,0,0
"643743",2006-12-13,"WA","WIND",0,1,200,"K",0,"K",2006-12-01,0.2,0,0.2
"643750",2006-12-14,"WA","WIND",0,1,1.6,"M",0,"K",2006-12-01,1.6,0,1.6
"643751",2006-12-14,"WA","WIND",1,1,1,"M",0,"K",2006-12-01,1,0,1
"643756",2006-12-14,"WA","WIND",2,2,11,"M",0,"K",2006-12-01,11,0,11
"643820",2006-04-07,"WV","WIND",0,2,900,"K",0,"",2006-04-01,0.9,0,0.9
"643825",2006-04-07,"WV","WIND",0,1,50,"K",0,"",2006-04-01,0.05,0,0.05
"643880",2006-07-03,"WV","STORM",0,1,0,"",0,"",2006-07-01,0,0,0
"643980",2006-06-01,"WV","STORM",0,6,0,"",0,"",2006-06-01,0,0,0
"644441",2006-05-29,"WI","STORM",0,5,0,"",0,"",2006-05-01,0,0,0
"644442",2006-05-29,"WI","STORM",0,2,0,"",0,"",2006-05-01,0,0,0
"644497",2006-06-18,"WI","TORNADO",0,1,4,"M",0,"",2006-06-01,4,0,4
"644844",2006-07-27,"WI","STORM",0,1,0,"",0,"",2006-07-01,0,0,0
"644911",2006-07-30,"WI","HEAT",0,40,0,"",0,"",2006-07-01,0,0,0
"644937",2006-07-30,"WI","WIND",0,2,1.5,"M",0,"",2006-07-01,1.5,0,1.5
"644939",2006-07-31,"WI","HEAT",0,3,0,"",0,"",2006-07-01,0,0,0
"645028",2006-08-24,"WI","STORM",0,1,0,"",0,"",2006-08-01,0,0,0
"645185",2006-10-02,"WI","STORM",0,1,0,"K",0,"K",2006-10-01,0,0,0
"645333",2006-01-05,"WY","AVALANCHE",1,1,0,"",0,"",2006-01-01,0,0,0
"645342",2006-02-15,"WY","STORM",0,1,0,"",0,"",2006-02-01,0,0,0
"645417",2006-06-19,"WY","WIND",0,3,2,"K",0,"",2006-06-01,0.002,0,0.002
"645521",2006-12-16,"WY","AVALANCHE",1,1,0,"K",0,"K",2006-12-01,0,0,0
"645536",2006-04-04,"AS","STORM",1,1,0,"",0,"",2006-04-01,0,0,0
"645545",2006-07-09,"GU","SURF",1,1,0,"K",0,"K",2006-07-01,0,0,0
"645691",2006-07-29,"PR","WIND",0,1,0,"",0,"",2006-07-01,0,0,0
"646298",2006-02-03,"AM","WIND",0,1,500,"K",0,"",2006-02-01,0.5,0,0.5
"646351",2006-07-10,"AM","WIND",0,5,0,"",0,"",2006-07-01,0,0,0
"647223",2006-10-28,"GU","SURF",0,4,0,"K",0,"K",2006-10-01,0,0,0
"647225",2006-11-12,"GU","SURF",0,1,0,"K",0,"K",2006-11-01,0,0,0
"647320",2007-03-01,"AL","TORNADO",1,2,2,"M",0,"K",2007-03-01,2,0,2
"647322",2007-03-01,"AL","TORNADO",9,50,250,"M",0,"K",2007-03-01,250,0,250
"647326",2007-03-01,"AL","TORNADO",0,4,2.5,"M",0,"K",2007-03-01,2.5,0,2.5
"647327",2007-03-01,"AL","TORNADO",0,2,11,"M",0,"K",2007-03-01,11,0,11
"647339",2007-03-01,"AL","TORNADO",0,4,50,"K",0,"K",2007-03-01,0.05,0,0.05
"647342",2007-03-01,"AL","TORNADO",0,2,650,"K",0,"K",2007-03-01,0.65,0,0.65
"647468",2007-04-11,"AL","STORM",0,1,0,"K",0,"K",2007-04-01,0,0,0
"647666",2007-07-01,"AL","STORM",0,1,0,"K",0,"K",2007-07-01,0,0,0
"647668",2007-07-03,"AL","WIND",0,8,3.5,"M",0,"K",2007-07-01,3.5,0,3.5
"647695",2007-07-14,"AL","WIND",0,2,50,"K",0,"K",2007-07-01,0.05,0,0.05
"647750",2007-08-08,"AL","HEAT",1,17,0,"K",0,"K",2007-08-01,0,0,0
"647752",2007-08-09,"AL","STORM",0,1,0,"K",0,"K",2007-08-01,0,0,0
"647794",2007-08-24,"AL","STORM",0,2,0,"K",0,"K",2007-08-01,0,0,0
"647866",2007-10-22,"AL","TORNADO",0,2,92,"K",0,"K",2007-10-01,0.092,0,0.092
"647908",2007-12-15,"AL","STORM",0,1,0,"K",0,"K",2007-12-01,0,0,0
"648180",2007-05-08,"AZ","STORM",0,1,20,"K",0,"K",2007-05-01,0.02,0,0.02
"648363",2007-08-13,"AZ","STORM",0,4,0,"K",0,"K",2007-08-01,0,0,0
"648374",2007-08-14,"AZ","FLOOD",0,1,0,"K",0,"K",2007-08-01,0,0,0
"648529",2007-02-24,"AR","TORNADO",0,5,0,"K",0,"K",2007-02-01,0,0,0
"648531",2007-02-24,"AR","TORNADO",0,6,200,"K",0,"K",2007-02-01,0.2,0,0.2
"648535",2007-02-24,"AR","TORNADO",0,28,45,"M",0,"K",2007-02-01,45,0,45
"648640",2007-04-03,"AR","WIND",0,1,2,"K",0,"K",2007-04-01,0.002,0,0.002
"648726",2007-04-11,"AR","WIND",1,1,0,"K",0,"K",2007-04-01,0,0,0
"648747",2007-04-24,"AR","WIND",0,1,0,"K",0,"K",2007-04-01,0,0,0
"648757",2007-05-15,"AR","WIND",0,1,15,"K",0,"K",2007-05-01,0.015,0,0.015
"648802",2007-02-02,"FL","TORNADO",0,15,62,"M",0,"K",2007-02-01,62,0,62
"648803",2007-02-02,"FL","TORNADO",8,10,52,"M",0,"K",2007-02-01,52,0,52
"648805",2007-02-02,"FL","TORNADO",13,9,46,"M",0,"K",2007-02-01,46,0,46
"648806",2007-02-02,"FL","TORNADO",0,42,52,"M",0,"K",2007-02-01,52,0,52
"648807",2007-02-02,"FL","TORNADO",0,42,52,"M",0,"K",2007-02-01,52,0,52
"648809",2007-06-25,"FL","STORM",0,1,0,"K",0,"K",2007-06-01,0,0,0
"648824",2007-04-24,"AR","WIND",0,1,0,"K",0,"K",2007-04-01,0,0,0
"649158",2007-10-17,"AR","TORNADO",0,1,200,"K",0,"K",2007-10-01,0.2,0,0.2
"649233",2007-10-18,"AR","WIND",0,3,125,"K",0,"K",2007-10-01,0.125,0,0.125
"649259",2007-12-09,"AR","STORM",0,1,0,"K",0,"K",2007-12-01,0,0,0
"649403",2007-03-27,"CA","WIND",0,2,15,"K",0,"K",2007-03-01,0.015,0,0.015
"649460",2007-05-08,"CA","FIRE",0,1,0,"K",0,"K",2007-05-01,0,0,0
"649462",2007-05-10,"CA","FIRE",0,1,3.3,"M",0,"K",2007-05-01,3.3,0,3.3
"649479",2007-06-24,"CA","FIRE",0,3,500,"M",0,"K",2007-06-01,500,0,500
"649483",2007-07-04,"CA","HEAT",1,1,0,"K",0,"K",2007-07-01,0,0,0
"649545",2007-09-01,"CA","FIRE",0,38,0,"K",0,"K",2007-09-01,0,0,0
"649549",2007-09-01,"CA","HEAT",4,2,0,"K",0,"K",2007-09-01,0,0,0
"649571",2007-09-03,"CA","HEAT",0,2,0,"K",0,"K",2007-09-01,0,0,0
"649579",2007-09-10,"CA","FIRE",0,4,0,"K",0,"K",2007-09-01,0,0,0
"649581",2007-09-14,"CA","FIRE",0,4,50,"K",0,"K",2007-09-01,0.05,0,0.05
"649582",2007-09-15,"CA","FIRE",0,7,1,"M",0,"K",2007-09-01,1,0,1
"649605",2007-09-23,"CA","SURF",0,1,0,"K",0,"K",2007-09-01,0,0,0
"649650",2007-10-21,"CA","FIRE",8,61,75,"M",0,"K",2007-10-01,75,0,75
"649657",2007-10-21,"CA","FIRE",0,16,10,"M",0,"K",2007-10-01,10,0,10
"649661",2007-10-22,"CA","FIRE",0,9,65,"M",0,"K",2007-10-01,65,0,65
"649665",2007-10-22,"CA","FIRE",0,5,151.1,"M",15,"M",2007-10-01,151.1,15,15
"649666",2007-10-22,"CA","FIRE",0,1,50,"M",0,"K",2007-10-01,50,0,50
"649670",2007-10-23,"CA","FIRE",0,15,5,"M",0,"K",2007-10-01,5,0,5
"649671",2007-10-23,"CA","FIRE",0,6,0,"K",0,"K",2007-10-01,0,0,0
"649717",2007-11-24,"CA","FIRE",0,2,0,"K",0,"K",2007-11-01,0,0,0
"649827",2007-01-06,"CO","AVALANCHE",0,1,0,"K",0,"K",2007-01-01,0,0,0
"649998",2007-03-28,"CO","TORNADO",2,9,4,"M",0,"K",2007-03-01,4,0,4
"650050",2007-04-18,"CO","WIND",0,2,100,"K",0,"K",2007-04-01,0.1,0,0.1
"650229",2007-05-14,"CO","STORM",1,1,0,"K",0,"K",2007-05-01,0,0,0
"650256",2007-05-22,"CO","STORM",0,1,0,"K",0,"K",2007-05-01,0,0,0
"650357",2007-06-02,"CO","STORM",0,1,0,"K",0,"K",2007-06-01,0,0,0
"650400",2007-06-07,"CO","WIND",0,1,0,"K",0,"K",2007-06-01,0,0,0
"650738",2007-08-19,"CO","STORM",0,1,0,"K",0,"K",2007-08-01,0,0,0
"650809",2007-09-02,"CO","STORM",1,3,0,"K",0,"K",2007-09-01,0,0,0
"650920",2007-11-27,"CO","WIND",0,1,0,"K",0,"K",2007-11-01,0,0,0
"651024",2007-12-31,"CO","AVALANCHE",0,1,0,"K",0,"K",2007-12-01,0,0,0
"651070",2007-06-01,"CT","STORM",0,1,0,"K",0,"K",2007-06-01,0,0,0
"651167",2007-02-06,"DE","WIND",1,1,0,"K",0,"K",2007-02-01,0,0,0
"651323",2007-02-13,"FL","STORM",0,1,0,"K",0,"K",2007-02-01,0,0,0
"651393",2007-03-13,"FL","FOG",0,3,130,"K",0,"K",2007-03-01,0.13,0,0.13
"651423",2007-04-11,"FL","WIND",0,1,25,"K",0,"K",2007-04-01,0.025,0,0.025
"651452",2007-04-15,"FL","STORM",0,1,0,"K",0,"K",2007-04-01,0,0,0
"651558",2007-05-25,"FL","SURF",1,2,0,"K",0,"K",2007-05-01,0,0,0
"651560",2007-05-27,"FL","SURF",1,1,0,"K",0,"K",2007-05-01,0,0,0
"651562",2007-05-28,"FL","SURF",1,2,0,"K",0,"K",2007-05-01,0,0,0
"651617",2007-06-08,"FL","STORM",0,1,0,"K",0,"K",2007-06-01,0,0,0
"651702",2007-06-13,"FL","STORM",0,1,0,"K",0,"K",2007-06-01,0,0,0
"651740",2007-06-30,"FL","STORM",0,2,0,"K",0,"K",2007-06-01,0,0,0
"651742",2007-06-30,"FL","STORM",0,1,5,"K",0,"K",2007-06-01,0.005,0,0.005
"651761",2007-07-02,"FL","STORM",0,3,0,"K",0,"K",2007-07-01,0,0,0
"651766",2007-07-03,"FL","STORM",0,1,0,"K",0,"K",2007-07-01,0,0,0
"651802",2007-07-14,"FL","STORM",0,2,0,"K",0,"K",2007-07-01,0,0,0
"651900",2007-07-16,"FL","STORM",0,1,0,"K",0,"K",2007-07-01,0,0,0
"651906",2007-07-16,"FL","STORM",0,2,0,"K",0,"K",2007-07-01,0,0,0
"651935",2007-07-20,"FL","STORM",1,1,0,"K",0,"K",2007-07-01,0,0,0
"651936",2007-07-20,"FL","STORM",0,1,0,"K",0,"K",2007-07-01,0,0,0
"652013",2007-07-22,"FL","STORM",0,1,0,"K",0,"K",2007-07-01,0,0,0
"652026",2007-07-27,"FL","STORM",0,1,0,"K",0,"K",2007-07-01,0,0,0
"652056",2007-08-06,"FL","STORM",0,1,0,"K",0,"K",2007-08-01,0,0,0
"652082",2007-08-14,"FL","STORM",0,1,0,"K",0,"K",2007-08-01,0,0,0
"652093",2007-08-20,"FL","SURF",0,2,0,"K",0,"K",2007-08-01,0,0,0
"652094",2007-08-20,"FL","SURF",1,1,0,"K",0,"K",2007-08-01,0,0,0
"652120",2007-08-31,"FL","STORM",0,1,0,"K",0,"K",2007-08-01,0,0,0
"652130",2007-09-04,"FL","STORM",0,3,0,"K",0,"K",2007-09-01,0,0,0
"652140",2007-09-12,"FL","STORM",0,2,0,"K",0,"K",2007-09-01,0,0,0
"652151",2007-09-16,"FL","TORNADO",0,1,4,"M",0,"K",2007-09-01,4,0,4
"652225",2007-10-08,"FL","SURF",0,1,0,"K",0,"K",2007-10-01,0,0,0
"652226",2007-10-18,"FL","TORNADO",0,4,1,"M",0,"K",2007-10-01,1,0,1
"652233",2007-10-24,"FL","STORM",0,1,0,"K",0,"K",2007-10-01,0,0,0
"652244",2007-11-01,"FL","STORM",0,5,4,"M",0,"K",2007-11-01,4,0,4
"652252",2007-12-12,"FL","SURF",0,2,0,"K",0,"K",2007-12-01,0,0,0
"652321",2007-02-13,"GA","TORNADO",0,1,9,"K",50,"K",2007-02-01,0.009,0.05,0.05
"652345",2007-03-01,"GA","TORNADO",1,4,500,"K",0,"K",2007-03-01,0.5,0,0.5
"652346",2007-03-01,"GA","TORNADO",0,9,500,"K",0,"K",2007-03-01,0.5,0,0.5
"652352",2007-03-01,"GA","TORNADO",0,1,28,"M",0,"K",2007-03-01,28,0,28
"652362",2007-03-01,"GA","TORNADO",0,3,700,"K",0,"K",2007-03-01,0.7,0,0.7
"652367",2007-03-01,"GA","TORNADO",0,3,1,"M",0,"K",2007-03-01,1,0,1
"652368",2007-03-01,"GA","TORNADO",2,8,110,"M",0,"K",2007-03-01,110,0,110
"652380",2007-03-01,"GA","TORNADO",6,3,1.25,"M",0,"K",2007-03-01,1.25,0,1.25
"652386",2007-03-02,"GA","TORNADO",0,2,275,"K",0,"K",2007-03-01,0.275,0,0.275
"652408",2007-03-03,"GA","WIND",0,3,150,"K",0,"K",2007-03-01,0.15,0,0.15
"652442",2007-04-04,"GA","WIND",0,1,1,"M",0,"K",2007-04-01,1,0,1
"652447",2007-04-04,"GA","WIND",0,1,50,"K",0,"K",2007-04-01,0.05,0,0.05
"652478",2007-04-15,"GA","TORNADO",0,2,350,"K",0,"K",2007-04-01,0.35,0,0.35
"652479",2007-04-15,"GA","TORNADO",0,3,400,"K",0,"K",2007-04-01,0.4,0,0.4
"652507",2007-04-17,"GA","FIRE",0,3,0,"K",0,"K",2007-04-01,0,0,0
"652765",2007-06-19,"GA","WIND",0,1,25,"K",0,"K",2007-06-01,0.025,0,0.025
"652807",2007-06-30,"GA","STORM",1,2,0,"K",0,"K",2007-06-01,0,0,0
"652873",2007-07-09,"GA","STORM",0,1,250,"K",0,"K",2007-07-01,0.25,0,0.25
"652890",2007-07-11,"GA","WIND",1,4,0,"K",0,"K",2007-07-01,0,0,0
"652928",2007-07-19,"GA","STORM",0,1,0,"K",0,"K",2007-07-01,0,0,0
"653032",2007-07-30,"GA","STORM",0,1,0,"K",0,"K",2007-07-01,0,0,0
"653033",2007-07-30,"GA","STORM",0,1,0,"K",0,"K",2007-07-01,0,0,0
"653094",2007-08-13,"GA","WIND",0,1,0.2,"K",0,"K",2007-08-01,2e-04,0,2e-04
"653217",2007-08-23,"GA","STORM",0,1,75,"K",0,"K",2007-08-01,0.075,0,0.075
"653226",2007-08-23,"GA","STORM",0,1,150,"K",0,"K",2007-08-01,0.15,0,0.15
"653244",2007-08-24,"GA","STORM",0,1,100,"K",0,"K",2007-08-01,0.1,0,0.1
"653346",2007-12-15,"GA","WIND",0,1,100,"K",0,"K",2007-12-01,0.1,0,0.1
"653384",2007-01-29,"HI","WIND",0,3,0,"K",0,"K",2007-01-01,0,0,0
"653500",2007-12-04,"HI","WIND",0,1,0,"K",0,"K",2007-12-01,0,0,0
"653519",2007-12-05,"HI","FLOOD",0,1,0,"K",0,"K",2007-12-01,0,0,0
"653592",2007-06-29,"ID","WIND",0,1,220,"K",0,"K",2007-06-01,0.22,0,0.22
"653647",2007-08-16,"ID","STORM",0,3,0,"K",0,"K",2007-08-01,0,0,0
"653683",2007-11-12,"ID","WIND",0,2,60,"K",0,"K",2007-11-01,0.06,0,0.06
"653888",2007-03-01,"IL","TORNADO",0,1,37,"K",0,"K",2007-03-01,0.037,0,0.037
"653985",2007-03-31,"IL","WIND",0,11,1,"M",0,"K",2007-03-01,1,0,1
"654079",2007-04-04,"IL","WIND",0,1,10,"K",0,"K",2007-04-01,0.01,0,0.01
"654133",2007-05-15,"IL","WIND",0,1,0,"K",0,"K",2007-05-01,0,0,0
"654144",2007-05-15,"IL","WIND",0,1,10,"K",0,"K",2007-05-01,0.01,0,0.01
"654218",2007-06-01,"IL","WIND",0,1,10,"K",0,"K",2007-06-01,0.01,0,0.01
"654462",2007-07-17,"IL","STORM",0,2,0,"K",0,"K",2007-07-01,0,0,0
"654475",2007-07-18,"IL","WIND",0,1,25,"K",0,"K",2007-07-01,0.025,0,0.025
"654533",2007-08-04,"IL","HEAT",2,6,0,"K",0,"K",2007-08-01,0,0,0
"654547",2007-08-07,"IL","WIND",1,1,0,"K",0,"K",2007-08-01,0,0,0
"654661",2007-08-23,"IL","WIND",1,7,800,"K",600,"K",2007-08-01,0.8,0.6,0.6
"654703",2007-08-23,"IL","WIND",0,40,500,"K",0,"K",2007-08-01,0.5,0,0.5
"654728",2007-08-23,"IL","WIND",0,3,100,"K",0,"K",2007-08-01,0.1,0,0.1
"654743",2007-08-23,"IL","WIND",0,1,50,"K",0,"K",2007-08-01,0.05,0,0.05
"654763",2007-08-23,"IL","WIND",0,3,500,"K",0,"K",2007-08-01,0.5,0,0.5
"654840",2007-08-24,"IL","WIND",0,1,26,"K",0,"K",2007-08-01,0.026,0,0.026
"654877",2007-09-30,"IL","TORNADO",0,2,0,"K",0,"K",2007-09-01,0,0,0
"654923",2007-10-18,"IL","WIND",0,1,10,"K",0,"K",2007-10-01,0.01,0,0.01
"654956",2007-10-18,"IL","STORM",0,1,0,"K",0,"K",2007-10-01,0,0,0
"655195",2007-02-24,"IN","STORM",0,1,5,"K",0,"K",2007-02-01,0.005,0,0.005
"655409",2007-04-26,"IN","TORNADO",0,1,40,"K",0,"K",2007-04-01,0.04,0,0.04
"655501",2007-05-26,"IN","STORM",0,1,0,"K",0,"K",2007-05-01,0,0,0
"655549",2007-06-18,"IN","WIND",0,1,10,"K",0,"K",2007-06-01,0.01,0,0.01
"656155",2007-03-01,"IA","STORM",0,1,0,"K",0,"K",2007-03-01,0,0,0
"656377",2007-04-02,"IA","WIND",0,1,5,"K",0,"K",2007-04-01,0.005,0,0.005
